bs,layer,source,x,probability
4,2,predicted,14,1.555058246599815e-07
4,2,predicted,15,4.998219462025951e-10
4,2,predicted,16,6.053204421266941e-13
4,2,fixed_actual,4,0.009072580645161291
4,2,fixed_actual,5,0.19102822580645162
4,2,fixed_actual,6,0.24092741935483872
4,2,fixed_actual,7,0.18850806451612903
4,2,fixed_actual,8,0.1819556451612903
4,2,fixed_actual,9,0.06350806451612903
4,2,fixed_actual,10,0.05090725806451613
4,2,fixed_actual,11,0.03881048387096774
4,2,fixed_actual,12,0.03528225806451613
4,2,cont_sim,4,0.0105
4,2,cont_sim,5,0.25155
4,2,cont_sim,6,0.31855
4,2,cont_sim,7,0.20925
4,2,cont_sim,8,0.1193
4,2,cont_sim,9,0.0593
4,2,cont_sim,10,0.023
4,2,cont_sim,11,0.0072
4,2,cont_sim,12,0.00135
4,3,predicted,4,0.003993839212391527
4,3,predicted,5,0.12468699086486638
4,3,predicted,6,0.25097586972878283
4,3,predicted,7,0.23937434012828035
4,3,predicted,8,0.19168967426290756
4,3,predicted,9,0.12252712749443384
4,3,predicted,10,0.05188557130184837
4,3,predicted,11,0.013002000051333975
4,3,predicted,12,0.0017497787951733462
4,3,predicted,13,0.0001112154758116654
4,3,predicted,14,3.5372133237876563e-06
4,3,predicted,15,5.513394023321992e-08
4,3,predicted,16,3.369062216831177e-10
4,3,fixed_actual,4,0.006048387096774193
4,3,fixed_actual,5,0.16129032258064516
4,3,fixed_actual,6,0.2373991935483871
4,3,fixed_actual,7,0.17540322580645162
4,3,fixed_actual,8,0.20463709677419356
4,3,fixed_actual,9,0.06854838709677419
4,3,fixed_actual,10,0.04284274193548387
4,3,fixed_actual,11,0.02217741935483871
4,3,fixed_actual,12,0.07358870967741936
4,3,fixed_actual,13,0.007560483870967742
4,3,fixed_actual,14,0.0005040322580645161
4,3,cont_sim,4,0.00355
4,3,cont_sim,5,0.1221
4,3,cont_sim,6,0.2498
4,3,cont_sim,7,0.2446
4,3,cont_sim,8,0.19265
4,3,cont_sim,9,0.11945
4,3,cont_sim,10,0.0534
4,3,cont_sim,11,0.0124
4,3,cont_sim,12,0.0019
4,3,cont_sim,13,0.00015
4,4,predicted,4,0.006497136928420688
4,4,predicted,5,0.2543827432057488
4,4,predicted,6,0.45488089329676523
4,4,predicted,7,0.214730479456108
4,4,predicted,8,0.05854478115719415
4,4,predicted,9,0.00991607317873583
4,4,predicted,10,0.0009933569877686444
4,4,predicted,11,5.335419188664002e-05
4,4,predicted,12,1.1815973720646852e-06
4,4,fixed_actual,4,0.014112903225806451
4,4,fixed_actual,5,0.22026209677419356
4,4,fixed_actual,6,0.3755040322580645
4,4,fixed_actual,7,0.2127016129032258
4,4,fixed_actual,8,0.14112903225806453
4,4,fixed_actual,9,0.005544354838709678
4,4,fixed_actual,10,0.007056451612903226
4,4,fixed_actual,11,0.01310483870967742
4,4,fixed_actual,12,0.010584677419354838
4,4,cont_sim,4,0.00725
4,4,cont_sim,5,0.24975
4,4,cont_sim,6,0.4602
4,4,cont_sim,7,0.2082
4,4,cont_sim,8,0.06245
4,4,cont_sim,9,0.0109
4,4,cont_sim,10,0.0012
4,4,cont_sim,11,5e-05
4,5,predicted,4,0.009942922726404476
4,5,predicted,5,0.31459624185768753
4,5,predicted,6,0.4669021781187195
4,5,predicted,7,0.17516147827987877
4,5,predicted,8,0.03051061224019999
4,5,predicted,9,0.0027291214299261556
4,5,predicted,10,0.0001526098949641772
4,5,predicted,11,4.772846720727351e-06
4,5,predicted,12,6.260549880940105e-08
4,5,fixed_actual,4,0.04788306451612903
4,5,fixed_actual,5,0.23538306451612903
4,5,fixed_actual,6,0.3780241935483871
4,5,fixed_actual,7,0.1875
4,5,fixed_actual,8,0.14465725806451613
4,5,fixed_actual,9,0.00655241935483871
4,5,cont_sim,4,0.0104
4,5,cont_sim,5,0.3096
4,5,cont_sim,6,0.47185
4,5,cont_sim,7,0.1763
4,5,cont_sim,8,0.02885
4,5,cont_sim,9,0.0029
4,5,cont_sim,10,5e-05
4,5,cont_sim,11,5e-05
4,6,predicted,4,0.025515965616403655
4,6,predicted,5,0.3920230318049367
4,6,predicted,6,0.37379804036654046
4,6,predicted,7,0.15989845816911805
4,6,predicted,8,0.04236738776764714
4,6,predicted,9,0.005770614222738231
4,6,predicted,10,0.0005626860849242202
4,6,predicted,11,5.7320590862796624e-05
4,6,predicted,12,5.965389026121131e-06
4,6,predicted,13,4.997832951694726e-07
4,6,predicted,14,2.915533465114926e-08
4,6,predicted,15,1.0326503849312908e-09
4,6,predicted,16,1.6522405922453156e-11
4,6,fixed_actual,4,0.029737903225806453
4,6,fixed_actual,5,0.3190524193548387
4,6,fixed_actual,6,0.2963709677419355
4,6,fixed_actual,7,0.13709677419354838
4,6,fixed_actual,8,0.2061491935483871
4,6,fixed_actual,9,0.007560483870967742
4,6,fixed_actual,10,0.004032258064516129
4,6,cont_sim,4,0.0255
4,6,cont_sim,5,0.39475
4,6,cont_sim,6,0.37215
4,6,cont_sim,7,0.15785
4,6,cont_sim,8,0.0426
4,6,cont_sim,9,0.00635
4,6,cont_sim,10,0.00075
4,6,cont_sim,11,5e-05
4,7,predicted,4,0.011704313134271893
4,7,predicted,5,0.2616191222716693
4,7,predicted,6,0.39198383034568895
4,7,predicted,7,0.23830494823753104
4,7,predicted,8,0.08188876504763776
4,7,predicted,9,0.01336754603558447
4,7,predicted,10,0.00108761710647099
4,7,predicted,11,4.318751198399142e-05
4,7,predicted,12,6.703091616188829e-07
4,7,fixed_actual,4,0.010584677419354838
4,7,fixed_actual,5,0.20110887096774194
4,7,fixed_actual,6,0.3432459677419355
4,7,fixed_actual,7,0.2439516129032258
4,7,fixed_actual,8,0.1688508064516129
4,7,fixed_actual,9,0.01965725806451613
4,7,fixed_actual,10,0.008064516129032258
4,7,fixed_actual,11,0.004032258064516129
4,7,fixed_actual,12,0.0005040322580645161
4,7,cont_sim,4,0.0108
4,7,cont_sim,5,0.2647
4,7,cont_sim,6,0.3956
4,7,cont_sim,7,0.2337
4,7,cont_sim,8,0.0803
4,7,cont_sim,9,0.0138
4,7,cont_sim,10,0.00105
4,7,cont_sim,11,5e-05
4,8,predicted,4,0.017335706624067523
4,8,predicted,5,0.32725521915396066
4,8,predicted,6,0.34734379805592597
4,8,predicted,7,0.18423798606644132
4,8,predicted,8,0.08428213991856115
4,8,predicted,9,0.030363615858987492
4,8,predicted,10,0.007743020778313813
4,8,predicted,11,0.0012997880359925927
4,8,predicted,12,0.0001314320154136653
4,8,predicted,13,7.088398159202388e-06
4,8,predicted,14,2.0217797199426935e-07
4,8,predicted,15,2.8996822835592675e-09
4,8,predicted,16,1.6522406520609555e-11
4,8,fixed_actual,4,0.052923387096774195
4,8,fixed_actual,5,0.29485887096774194
4,8,fixed_actual,6,0.2772177419354839
4,8,fixed_actual,7,0.1431451612903226
4,8,fixed_actual,8,0.16481854838709678
4,8,fixed_actual,9,0.021169354838709676
4,8,fixed_actual,10,0.021673387096774195
4,8,fixed_actual,11,0.013608870967741936
4,8,fixed_actual,12,0.010584677419354838
4,8,cont_sim,4,0.01725
4,8,cont_sim,5,0.323
4,8,cont_sim,6,0.34975
4,8,cont_sim,7,0.18245
4,8,cont_sim,8,0.0872
4,8,cont_sim,9,0.0313
4,8,cont_sim,10,0.00755
4,8,cont_sim,11,0.0014
4,8,cont_sim,12,0.0001
4,9,predicted,4,0.004464398496288034
4,9,predicted,5,0.16401620384061233
4,9,predicted,6,0.3873443331166112
4,9,predicted,7,0.31266656291376355
4,9,predicted,8,0.111620688860894
4,9,predicted,9,0.01801493009797323
4,9,predicted,10,0.0017660756363612855
4,9,predicted,11,0.00010306416547190576
4,9,predicted,12,3.6625587986571906e-06
4,9,predicted,13,7.929009637681337e-08
4,9,predicted,14,1.0160568783295556e-09
4,9,predicted,15,7.052071971357596e-12
4,9,predicted,16,2.0420704122752098e-14
4,9,fixed_actual,4,0.02469758064516129
4,9,fixed_actual,5,0.14868951612903225
4,9,fixed_actual,6,0.3175403225806452
4,9,fixed_actual,7,0.2686491935483871
4,9,fixed_actual,8,0.2056451612903226
4,9,fixed_actual,9,0.025705645161290324
4,9,fixed_actual,10,0.008064516129032258
4,9,fixed_actual,11,0.0010080645161290322
4,9,cont_sim,4,0.0044
4,9,cont_sim,5,0.1662
4,9,cont_sim,6,0.386
4,9,cont_sim,7,0.30875
4,9,cont_sim,8,0.11435
4,9,cont_sim,9,0.0179
4,9,cont_sim,10,0.00215
4,9,cont_sim,11,0.00025
4,10,predicted,4,0.012501875918872786
4,10,predicted,5,0.3750865419237489
4,10,predicted,6,0.4396113189341549
4,10,predicted,7,0.14887560166105568
4,10,predicted,8,0.0234547023887359
4,10,predicted,9,0.0004568966435373269
4,10,predicted,10,1.2884713678612024e-05
4,10,predicted,11,1.7686758498222734e-07
4,10,predicted,12,9.486308082179801e-10
4,10,fixed_actual,4,0.05241935483870968
4,10,fixed_actual,5,0.2615927419354839
4,10,fixed_actual,6,0.36643145161290325
4,10,fixed_actual,7,0.20362903225806453
4,10,fixed_actual,8,0.11391129032258064
4,10,fixed_actual,9,0.0020161290322580645
4,10,cont_sim,4,0.0123
4,10,cont_sim,5,0.372
4,10,cont_sim,6,0.4428
4,10,cont_sim,7,0.1507
4,10,cont_sim,8,0.02165
4,10,cont_sim,9,0.0005
4,10,cont_sim,10,5e-05
4,11,predicted,4,0.0010433090745049758
4,11,predicted,5,0.09700480405602274
4,11,predicted,6,0.3237488102887161
4,11,predicted,7,0.3265520728098529
4,11,predicted,8,0.18669352433152567
4,11,predicted,9,0.05569759788324624
4,11,predicted,10,0.00858833855978745
4,11,predicted,11,0.0006520967441381784
4,11,predicted,12,1.9446252205786962e-05
4,11,fixed_actual,4,0.0005040322580645161
4,11,fixed_actual,5,0.1184475806451613
4,11,fixed_actual,6,0.3069556451612903
4,11,fixed_actual,7,0.27318548387096775
4,11,fixed_actual,8,0.23084677419354838
4,11,fixed_actual,9,0.03276209677419355
4,11,fixed_actual,10,0.0045362903225806455
4,11,fixed_actual,11,0.005040322580645161
4,11,fixed_actual,12,0.027721774193548387
4,11,cont_sim,4,0.0012
4,11,cont_sim,5,0.09705
4,11,cont_sim,6,0.3216
4,11,cont_sim,7,0.33215
4,11,cont_sim,8,0.1831
4,11,cont_sim,9,0.05495
4,11,cont_sim,10,0.00915
4,11,cont_sim,11,0.0008
4,12,predicted,4,0.02322760413855776
4,12,predicted,5,0.3475290231293852
4,12,predicted,6,0.3903347333151635
4,12,predicted,7,0.17959874552942467
4,12,predicted,8,0.049871962135512656
4,12,predicted,9,0.008534149612227246
4,12,predicted,10,0.0008567951147855407
4,12,predicted,11,4.596894019592103e-05
4,12,predicted,12,1.0180539605383893e-06
4,12,predicted,13,2.983391831217101e-11
4,12,predicted,14,9.428970297057633e-13
4,12,predicted,15,1.0082976952510575e-14
4,12,fixed_actual,4,0.07661290322580645
4,12,fixed_actual,5,0.2615927419354839
4,12,fixed_actual,6,0.33568548387096775
4,12,fixed_actual,7,0.2006048387096774
4,12,fixed_actual,8,0.08971774193548387
4,12,fixed_actual,9,0.031754032258064516
4,12,fixed_actual,10,0.004032258064516129
4,12,cont_sim,4,0.0239
4,12,cont_sim,5,0.34685
4,12,cont_sim,6,0.3871
4,12,cont_sim,7,0.18225
4,12,cont_sim,8,0.04955
4,12,cont_sim,9,0.0094
4,12,cont_sim,10,0.0009
4,12,cont_sim,11,5e-05
4,13,predicted,4,0.0018489722248923727
4,13,predicted,5,0.15904513864715197
4,13,predicted,6,0.4561312116664973
4,13,predicted,7,0.28426572475966494
4,13,predicted,8,0.08465863820337173
4,13,predicted,9,0.012932916789444306
4,13,predicted,10,0.0010710084535616477
4,13,predicted,11,4.56036604958073e-05
4,13,predicted,12,7.855949199894832e-07
4,13,fixed_actual,4,0.0010080645161290322
4,13,fixed_actual,5,0.13205645161290322
4,13,fixed_actual,6,0.37348790322580644
4,13,fixed_actual,7,0.26411290322580644
4,13,fixed_actual,8,0.21471774193548387
4,13,fixed_actual,9,0.014112903225806451
4,13,fixed_actual,10,0.0005040322580645161
4,13,cont_sim,4,0.002
4,13,cont_sim,5,0.15605
4,13,cont_sim,6,0.4586
4,13,cont_sim,7,0.2862
4,13,cont_sim,8,0.0845
4,13,cont_sim,9,0.0117
4,13,cont_sim,10,0.00095
4,14,predicted,4,0.012508463465520753
4,14,predicted,5,0.2925698722215266
4,14,predicted,6,0.3937280241066945
4,14,predicted,7,0.20417307723906278
4,14,predicted,8,0.07142412225767059
4,14,predicted,9,0.02014404341987889
4,14,predicted,10,0.004632962147206841
4,14,predicted,11,0.0007524068350957275
4,14,predicted,12,6.52730809921226e-05
4,14,predicted,13,1.725899108482663e-06
4,14,predicted,14,2.8948288253691742e-08
4,14,predicted,15,3.7636879954197075e-10
4,14,predicted,16,2.5856615018316523e-12
4,14,fixed_actual,4,0.006048387096774193
4,14,fixed_actual,5,0.17237903225806453
4,14,fixed_actual,6,0.31451612903225806
4,14,fixed_actual,7,0.23790322580645162
4,14,fixed_actual,8,0.21018145161290322
4,14,fixed_actual,9,0.034274193548387094
4,14,fixed_actual,10,0.015625
4,14,fixed_actual,11,0.00655241935483871
4,14,fixed_actual,12,0.0025201612903225806
4,14,cont_sim,4,0.01215
4,14,cont_sim,5,0.2929
4,14,cont_sim,6,0.39395
4,14,cont_sim,7,0.2038
4,14,cont_sim,8,0.0727
4,14,cont_sim,9,0.0185
4,14,cont_sim,10,0.00495
4,14,cont_sim,11,0.001
4,14,cont_sim,12,5e-05
4,15,predicted,4,0.017579602058249214
4,15,predicted,5,0.3332133029660229
4,15,predicted,6,0.3728394039251957
4,15,predicted,7,0.18086687587632191
4,15,predicted,8,0.06742189389414928
4,15,predicted,9,0.021237678755265978
4,15,predicted,10,0.005527258787749351
4,15,predicted,11,0.0011285110634499211
4,15,predicted,12,0.0001677995409473225
4,15,predicted,13,1.6627697521228085e-05
4,15,predicted,14,1.0111981550233425e-06
4,15,predicted,15,3.376447384195758e-08
4,15,predicted,16,4.72498310329789e-10
4,15,fixed_actual,4,0.028729838709677418
4,15,fixed_actual,5,0.2474798387096774
4,15,fixed_actual,6,0.3069556451612903
4,15,fixed_actual,7,0.1819556451612903
4,15,fixed_actual,8,0.13860887096774194
4,15,fixed_actual,9,0.028729838709677418
4,15,fixed_actual,10,0.028729838709677418
4,15,fixed_actual,11,0.02217741935483871
4,15,fixed_actual,12,0.01663306451612903
4,15,cont_sim,4,0.017
4,15,cont_sim,5,0.33235
4,15,cont_sim,6,0.3707
4,15,cont_sim,7,0.18365
4,15,cont_sim,8,0.0673
4,15,cont_sim,9,0.0212
4,15,cont_sim,10,0.00645
4,15,cont_sim,11,0.00115
4,15,cont_sim,12,0.0002
4,16,predicted,4,0.022453076473086794
4,16,predicted,5,0.3961485498261948
4,16,predicted,6,0.42588678240125605
4,16,predicted,7,0.1337568533367386
4,16,predicted,8,0.020187732671208884
4,16,predicted,9,0.001470289333448493
4,16,predicted,10,9.175898547757599e-05
4,16,predicted,11,4.7958190087321586e-06
4,16,predicted,12,1.6115357996467311e-07
4,16,fixed_actual,4,0.046875
4,16,fixed_actual,5,0.26663306451612906
4,16,fixed_actual,6,0.36088709677419356
4,16,fixed_actual,7,0.17086693548387097
4,16,fixed_actual,8,0.11794354838709678
4,16,fixed_actual,9,0.021169354838709676
4,16,fixed_actual,10,0.012096774193548387
4,16,fixed_actual,11,0.0030241935483870967
4,16,fixed_actual,12,0.0005040322580645161
4,16,cont_sim,4,0.02195
4,16,cont_sim,5,0.39885
4,16,cont_sim,6,0.42255
4,16,cont_sim,7,0.134
4,16,cont_sim,8,0.02095
4,16,cont_sim,9,0.0016
4,16,cont_sim,10,5e-05
4,16,cont_sim,11,5e-05
4,17,predicted,4,0.009882394234903731
4,17,predicted,5,0.26886717545697736
4,17,predicted,6,0.41141047903060873
4,17,predicted,7,0.21415870244436117
4,17,predicted,8,0.0741815900089826
4,17,predicted,9,0.018374717961080343
4,17,predicted,10,0.0028770978652363243
4,17,predicted,11,0.00023969484817050604
4,17,predicted,12,8.148149679298889e-06
4,17,fixed_actual,4,0.027721774193548387
4,17,fixed_actual,5,0.20514112903225806
4,17,fixed_actual,6,0.3497983870967742
4,17,fixed_actual,7,0.2001008064516129
4,17,fixed_actual,8,0.1743951612903226
4,17,fixed_actual,9,0.025705645161290324
4,17,fixed_actual,10,0.013608870967741936
4,17,fixed_actual,11,0.003528225806451613
4,17,cont_sim,4,0.0098
4,17,cont_sim,5,0.27
4,17,cont_sim,6,0.4105
4,17,cont_sim,7,0.21265
4,17,cont_sim,8,0.07635
4,17,cont_sim,9,0.0177
4,17,cont_sim,10,0.0028
4,17,cont_sim,11,0.0002
4,18,predicted,4,0.017368698891352386
4,18,predicted,5,0.3360086881078272
4,18,predicted,6,0.4124339005550634
4,18,predicted,7,0.18429680514134963
4,18,predicted,8,0.044652743051442075
4,18,predicted,9,0.004758773848541748
4,18,predicted,10,0.0004410590697085337
4,18,predicted,11,3.733775893547293e-05
4,18,predicted,12,1.993575779499535e-06
4,18,fixed_actual,4,0.011088709677419355
4,18,fixed_actual,5,0.29586693548387094
4,18,fixed_actual,6,0.31401209677419356
4,18,fixed_actual,7,0.1507056451612903
4,18,fixed_actual,8,0.1844758064516129
4,18,fixed_actual,9,0.010080645161290322
4,18,fixed_actual,10,0.0020161290322580645
4,18,fixed_actual,11,0.00655241935483871
4,18,fixed_actual,12,0.025201612903225805
4,18,cont_sim,4,0.01535
4,18,cont_sim,5,0.3389
4,18,cont_sim,6,0.41365
4,18,cont_sim,7,0.18255
4,18,cont_sim,8,0.04425
4,18,cont_sim,9,0.0048
4,18,cont_sim,10,0.0005
4,19,predicted,4,0.005907443373202127
4,19,predicted,5,0.1743435238534204
4,19,predicted,6,0.34597105301021513
4,19,predicted,7,0.2916536214913617
4,19,predicted,8,0.14277944187766192
4,19,predicted,9,0.03476670186894007
4,19,predicted,10,0.004307989557245618
4,19,predicted,11,0.0002637984788721693
4,19,predicted,12,6.421036638377757e-06
4,19,predicted,13,5.3495222925276696e-09
4,19,predicted,14,1.0190766733637816e-10
4,19,predicted,15,1.008445597291146e-12
4,19,fixed_actual,4,0.028225806451612902
4,19,fixed_actual,5,0.16481854838709678
4,19,fixed_actual,6,0.26461693548387094
4,19,fixed_actual,7,0.24344758064516128
4,19,fixed_actual,8,0.22379032258064516
4,19,fixed_actual,9,0.06048387096774194
4,19,fixed_actual,10,0.011592741935483871
4,19,fixed_actual,11,0.0030241935483870967
4,19,cont_sim,4,0.00675
4,19,cont_sim,5,0.18065
4,19,cont_sim,6,0.34305
4,19,cont_sim,7,0.2893
4,19,cont_sim,8,0.14225
4,19,cont_sim,9,0.03345
4,19,cont_sim,10,0.00425
4,19,cont_sim,11,0.0003
4,20,predicted,4,0.01924902731117757
4,20,predicted,5,0.3691631827052524
4,20,predicted,6,0.40245000659634167
4,20,predicted,7,0.1638312344868751
4,20,predicted,8,0.040034412547433854
4,20,predicted,9,0.004943739815093945
4,20,predicted,10,0.00031751932620738006
4,20,predicted,11,1.0696767850156012e-05
4,20,predicted,12,1.7889345725156643e-07
4,20,predicted,13,1.5337117119426122e-09
4,20,predicted,14,1.6500218666956844e-11
4,20,predicted,15,9.882697289275488e-14
4,20,fixed_actual,4,0.014112903225806451
4,20,fixed_actual,5,0.2923387096774194
4,20,fixed_actual,6,0.32560483870967744
4,20,fixed_actual,7,0.18094758064516128
4,20,fixed_actual,8,0.1376008064516129
4,20,fixed_actual,9,0.023689516129032258
4,20,fixed_actual,10,0.015120967741935484
4,20,fixed_actual,11,0.010080645161290322
4,20,fixed_actual,12,0.0005040322580645161
4,20,cont_sim,4,0.0193
4,20,cont_sim,5,0.36415
4,20,cont_sim,6,0.40305
4,20,cont_sim,7,0.1682
4,20,cont_sim,8,0.0392
4,20,cont_sim,9,0.0054
4,20,cont_sim,10,0.0007
4,21,predicted,4,0.0053506157121576605
4,21,predicted,5,0.19251146700417257
4,21,predicted,6,0.4270385917893109
4,21,predicted,7,0.2866427732303131
4,21,predicted,8,0.08093818266416607
4,21,predicted,9,0.007225698773673471
4,21,predicted,10,0.0002872611200579714
4,21,predicted,11,5.37089681073706e-06
4,21,predicted,12,3.880933754692857e-08
4,21,fixed_actual,4,0.031754032258064516
4,21,fixed_actual,5,0.15524193548387097
4,21,fixed_actual,6,0.3472782258064516
4,21,fixed_actual,7,0.23084677419354838
4,21,fixed_actual,8,0.20413306451612903
4,21,fixed_actual,9,0.026713709677419355
4,21,fixed_actual,10,0.003528225806451613
4,21,fixed_actual,11,0.0005040322580645161
4,21,cont_sim,4,0.00465
4,21,cont_sim,5,0.19545
4,21,cont_sim,6,0.4229
4,21,cont_sim,7,0.2904
4,21,cont_sim,8,0.07945
4,21,cont_sim,9,0.00695
4,21,cont_sim,10,0.0002
4,22,predicted,4,0.041082088022726865
4,22,predicted,5,0.48686609614599485
4,22,predicted,6,0.3603553496343249
4,22,predicted,7,0.09771250541034683
4,22,predicted,8,0.013548222634045797
4,22,predicted,9,0.0004285246081236313
4,22,predicted,10,7.147644691121481e-06
4,22,predicted,11,6.564413282165674e-08
4,22,predicted,12,2.5561324592873667e-10
4,22,fixed_actual,4,0.034274193548387094
4,22,fixed_actual,5,0.38205645161290325
4,22,fixed_actual,6,0.3069556451612903
4,22,fixed_actual,7,0.08971774193548387
4,22,fixed_actual,8,0.1849798387096774
4,22,fixed_actual,9,0.0020161290322580645
4,22,cont_sim,4,0.038
4,22,cont_sim,5,0.49005
4,22,cont_sim,6,0.35895
4,22,cont_sim,7,0.09885
4,22,cont_sim,8,0.01385
4,22,cont_sim,9,0.0003
4,23,predicted,4,0.0067293866213808265
4,23,predicted,5,0.2318810205088336
4,23,predicted,6,0.43912462721473605
4,23,predicted,7,0.2388056379611458
4,23,predicted,8,0.06825252035041923
4,23,predicted,9,0.013246026210438277
4,23,predicted,10,0.0018041971115594652
4,23,predicted,11,0.0001508626257746177
4,23,predicted,12,5.721395712157498e-06
4,23,fixed_actual,4,0.023185483870967742
4,23,fixed_actual,5,0.2157258064516129
4,23,fixed_actual,6,0.3855846774193548
4,23,fixed_actual,7,0.2247983870967742
4,23,fixed_actual,8,0.10836693548387097
4,23,fixed_actual,9,0.008568548387096774
4,23,fixed_actual,10,0.0015120967741935483
4,23,fixed_actual,11,0.0015120967741935483
4,23,fixed_actual,12,0.030745967741935484
4,23,cont_sim,4,0.0071
4,23,cont_sim,5,0.23185
4,23,cont_sim,6,0.4452
4,23,cont_sim,7,0.2329
4,23,cont_sim,8,0.06725
4,23,cont_sim,9,0.01345
4,23,cont_sim,10,0.00215
